NAME,DATE,PRCP,AWND,PGTM,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT08,State,Year,Value,High Wind,Flood,Heat,Strong Wind,Excessive Heat,Cold/Wind Chill
"YORK AIRPORT, PA US",19/10/2018,0,3.8,2203,63,31,210,220,14.1,19.9,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/10/2018,0.09,6.71,2003,65,47,300,300,28,36.9,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/10/2018,0.1,10.51,1046,50,38,300,290,25.1,38,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/10/2018,0,4.47,1302,56,34,210,210,15,23,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/10/2018,0,5.14,1421,66,37,300,260,19.9,28,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/10/2018,0,7.16,926,54,34,320,320,18.1,28,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/10/2018,0,3.58,1150,52,30,340,320,14.1,19,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/10/2018,0.27,4.7,2101,49,34,70,70,12.1,16.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/10/2018,0.61,6.93,822,47,43,70,30,16.1,23,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/10/2018,0.11,3.13,1315,53,44,310,240,14.1,19.9,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/10/2018,0,7.83,1311,55,36,300,300,21,29.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/10/2018,0,3.13,1320,60,32,300,310,16.1,19,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",31/10/2018,0,2.01,1300,70,37,210,190,13,18.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/11/2018,0,5.59,1645,74,48,200,190,19.9,29.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/11/2018,2.2,6.49,100,69,53,340,200,16.1,27.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/11/2018,0.02,8.05,1426,55,36,300,280,21.9,31.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/11/2018,0,3.58,2239,56,31,130,140,15,21,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/11/2018,0.93,4.7,12,52,45,130,130,14.1,19,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/11/2018,0.62,4.92,1854,60,51,200,210,13,19.9,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/11/2018,0,6.26,324,59,41,280,270,15,19.9,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/11/2018,0,2.46,1439,54,33,320,340,13,18.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/11/2018,0.69,4.7,912,46,34,110,120,10.1,16.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/11/2018,0,9.62,941,44,27,300,280,25.9,36.9,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/11/2018,0,3.13,1336,45,25,300,270,8.9,13,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/11/2018,0.27,2.91,1223,48,24,150,210,8.9,15,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/11/2018,0.59,7.61,2311,45,38,310,310,21,25.9,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/11/2018,0,6.26,1339,42,32,350,350,16.1,19.9,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/11/2018,1.16,9.4,1850,34,28,70,80,21,25.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/11/2018,0.24,6.93,1435,42,33,270,280,16.1,25.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/11/2018,0,4.7,1037,45,29,300,280,14.1,19,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/11/2018,0,1.79,1154,44,28,170,200,8.9,13,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/11/2018,0,1.12,2322,54,33,280,280,6,6.9,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/11/2018,0,6.26,1325,48,36,290,280,21,31.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/11/2018,0,9.17,2214,47,29,320,320,23,32,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/11/2018,0,6.71,230,32,19,320,320,18.1,25.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/11/2018,0,5.37,1434,30,19,150,150,12.1,15,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/11/2018,1.06,5.37,2006,39,26,280,280,14.1,17,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/11/2018,0,2.01,1355,57,29,240,250,13,17,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/11/2018,0.21,7.61,1648,51,36,280,270,18.1,25.9,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/11/2018,0,11.86,946,40,33,310,280,21,32,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/11/2018,0,15.21,1032,35,31,300,280,25.1,36.9,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/11/2018,0,6.93,1023,40,27,310,300,21,25.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/11/2018,0.05,1.12,1622,39,33,330,330,6.9,8.9,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/12/2018,0.23,2.91,2103,43,27,120,130,8.9,14.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/12/2018,0.32,2.01,1329,52,43,200,230,10.1,14.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/12/2018,0,6.71,1120,52,37,280,290,18.1,29.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/12/2018,0,6.49,1041,42,21,320,340,17,23,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/12/2018,0,2.01,1501,34,19,320,310,8.9,11,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/12/2018,0,7.61,1116,40,25,220,280,15,23,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/12/2018,0,5.59,306,38,19,310,310,17,23,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/12/2018,0,3.8,1308,36,16,310,290,17,23,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/12/2018,0,0.22,1508,31,18,290,360,4.9,6,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/12/2018,0,4.47,1339,36,16,10,10,13,16.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/12/2018,0,1.57,2139,40,15,300,300,8.9,13,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/12/2018,0,3.58,439,42,23,320,330,15,23.9,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/12/2018,0,2.01,0,45,26,90,160,8.9,13,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/12/2018,0,0.22,1555,41,30,320,320,4.9,6,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/12/2018,1.09,5.82,2233,51,40,40,20,14.1,18.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/12/2018,0.68,8.05,455,43,36,70,60,18.1,25.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/12/2018,0,9.62,1924,50,36,320,310,23.9,32,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/12/2018,0,8.05,934,43,23,320,320,21,29.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/12/2018,0,1.12,1501,47,20,200,190,10.1,14.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/12/2018,0.06,2.91,2316,58,24,110,130,16.1,25.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/12/2018,0.34,9.84,1711,64,47,150,150,21.9,31.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/12/2018,0.1,11.86,1019,47,37,300,310,23.9,33.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/12/2018,0,2.01,1223,46,27,200,180,10.1,14.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/12/2018,0,6.71,1130,41,32,290,290,21,25.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/12/2018,0,3.8,1146,38,23,310,280,10.1,13,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/12/2018,0,1.57,1431,46,21,310,320,12.1,16.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/12/2018,0,5.14,1451,49,22,140,140,18.1,23,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/12/2018,0.94,2.46,1512,51,40,130,140,13,17,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/12/2018,0,9.62,905,50,34,310,310,23,28,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/12/2018,0,1.57,845,45,28,190,190,8.9,12.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",31/12/2018,0.51,2.46,2317,49,28,210,210,10.1,16.1,1,1,1,1,PENNSYLVANIA,2018,"25,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/1/2019,0,10.74,943,60,34,310,290,25.9,35.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/1/2019,0,4.03,1638,43,34,150,140,13,17,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/1/2019,0,4.7,938,43,25,310,320,18.1,21.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/1/2019,0,2.46,1207,46,25,230,230,10.1,16.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/1/2019,0.01,6.04,1502,48,38,310,310,14.1,19,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/1/2019,0,8.72,1122,50,30,310,320,25.9,33.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/1/2019,0,4.7,2301,34,25,140,130,14.1,19,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/1/2019,0,2.91,2039,47,32,290,300,19.9,28,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/1/2019,0,12.3,1430,48,29,300,280,25.1,35.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/1/2019,0,15.43,1244,35,26,310,290,28,38,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/1/2019,0,7.38,1038,35,18,320,300,18.1,25.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/1/2019,0,2.68,1439,33,17,310,190,8.1,10.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/1/2019,0,6.04,1450,30,25,50,50,14.1,17,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/1/2019,0,2.01,243,32,8,50,60,8.9,13,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/1/2019,0,1.12,1227,35,8,310,320,8.9,12.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/1/2019,0,5.59,1640,37,16,300,300,18.1,25.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/1/2019,0,4.7,1746,35,25,140,130,10.1,12.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/1/2019,0,1.12,1419,39,28,310,310,6.9,8.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/1/2019,0.45,5.59,1529,35,30,120,110,15,19.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/1/2019,0.56,13.42,1651,37,11,310,300,30,40,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/1/2019,0,15.21,1053,18,7,310,310,29.1,38.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/1/2019,0,2.24,17,27,5,310,310,13,16.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/1/2019,0,3.36,1303,47,26,200,200,17,29.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/1/2019,0.68,7.61,1532,55,32,300,300,23.9,38.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/1/2019,0,8.28,1351,36,18,270,260,21.9,33.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/1/2019,0,3.13,1225,35,18,200,200,10.1,14.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/1/2019,0,4.92,1102,44,25,210,210,17,25.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/1/2019,0,4.25,218,33,19,320,330,10.1,15,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/1/2019,0,4.92,2310,32,19,290,280,14.1,19.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/1/2019,0,8.72,1449,27,-6,280,290,32,47,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",31/1/2019,0,4.25,1448,15,-7,270,280,13,19.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/2/2019,0,0.89,930,16,-8,120,90,6,6,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/2/2019,0,1.57,1419,34,-7,190,190,10.1,14.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/2/2019,0,0.89,1543,50,12,150,150,8.1,10.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/2/2019,0,0,1332,58,23,80,350,2.9,4,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/2/2019,0,2.46,1503,65,30,280,260,8.9,13,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/2/2019,0.05,3.58,1535,49,29,140,140,13,16.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/2/2019,0.01,3.58,1932,55,38,330,130,10.1,15,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/2/2019,0.14,10.51,1224,52,29,270,260,25.9,38.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/2/2019,0,9.17,22,32,17,310,300,23,31.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/2/2019,0,2.68,1232,35,14,200,190,10.1,17,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/2/2019,0,3.36,2225,33,27,100,60,8.1,10.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/2/2019,0.01,7.61,902,34,30,110,110,19.9,25.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/2/2019,0.005,9.4,1715,39,31,270,280,21,33.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/2/2019,0,4.03,2350,44,24,160,150,12.1,19,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/2/2019,0,5.59,1432,63,35,210,260,17,27.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/2/2019,0,8.28,818,41,24,330,310,16.1,25.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/2/2019,0.07,4.03,2113,34,20,140,140,16.1,23,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/2/2019,0.01,8.72,1021,43,29,280,290,25.1,34,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/2/2019,0,5.37,1021,36,22,310,330,14.1,18.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/2/2019,0.69,4.47,842,31,25,130,130,14.1,19,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/2/2019,0,3.13,1523,51,29,300,270,8.9,13,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/2/2019,0,2.68,948,42,30,310,310,10.1,12.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/2/2019,0.03,2.46,1524,38,28,110,100,8.9,12.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/2/2019,0.47,8.05,1911,50,33,280,270,30,45,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/2/2019,0,15.43,1438,41,27,290,310,32,45,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/2/2019,0,5.59,1322,42,21,310,310,16.1,21,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/2/2019,0,5.82,1545,39,24,140,140,15,21.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/2/2019,0,6.49,814,40,32,350,340,18.1,25.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",1/3/2019,0.37,6.26,942,33,27,80,110,10.1,13,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",2/3/2019,0.2,2.01,113,39,31,300,360,6.9,8.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",3/3/2019,0.6,3.8,2042,35,32,40,70,8.1,10.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",4/3/2019,0,8.28,1019,34,8,310,320,19.9,25.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",5/3/2019,0,5.59,2009,32,4,300,300,19.9,25.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",6/3/2019,0,7.83,1544,24,7,290,300,18.1,25.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",7/3/2019,0,3.8,922,34,6,300,240,14.1,21.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",8/3/2019,0,2.01,1310,35,10,150,150,12.1,15,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",9/3/2019,0.12,4.03,2113,42,29,140,150,14.1,18.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",10/3/2019,0.65,2.01,44,51,34,100,130,12.1,14.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",11/3/2019,0,8.28,2112,56,32,300,300,19.9,28,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",12/3/2019,0,6.71,1017,47,26,340,350,19.9,25.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",13/3/2019,0,4.25,1631,54,22,150,140,14.1,17,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",14/3/2019,0,4.92,1640,67,33,140,140,17,23,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",15/3/2019,0.12,10.51,2157,74,49,300,280,25.1,35.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",16/3/2019,0,13.65,850,49,33,310,310,25.9,36.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",17/3/2019,0,5.37,1009,46,26,310,310,17,23,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",18/3/2019,0,1.79,1219,45,27,330,320,8.9,12.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",19/3/2019,0,2.91,1348,48,21,310,310,13,16.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",20/3/2019,0,5.37,1322,52,24,150,150,15,19.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",21/3/2019,2.55,6.93,2300,46,39,350,360,16.1,23,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",22/3/2019,0.14,16.11,2029,47,33,300,310,29.1,40.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",23/3/2019,0,12.75,933,50,32,310,320,25.1,34,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",24/3/2019,0,4.03,2321,61,27,290,300,21.9,29.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",25/3/2019,0.32,4.03,1437,54,38,50,50,13,17,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",26/3/2019,0,6.71,925,47,25,50,50,17,21.9,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",27/3/2019,0,4.03,2230,51,21,150,140,13,19,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",28/3/2019,0,5.14,1413,61,26,150,150,15,19,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",29/3/2019,0.04,2.68,1436,62,42,210,250,8.9,14.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
"YORK AIRPORT, PA US",30/3/2019,0,4.7,1404,75,45,190,200,17,27.1,1,1,1,1,PENNSYLVANIA,2019,"26,000",0,0,0,0,0,0
